zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
45167,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11672099313405923,0,0.13688805425977166
45144,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11672099313405923,0,0.13688805425977166
45616,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11672099313405923,0,0.13688805425977166
45650,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.11672099313405923,0,0.13688805425977166
56207,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56235,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56231,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56267,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56215,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56249,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56271,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56278,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
56227,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06853256604760659,0.07904409029358808,0.11058493669349052
29821,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29824,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29137,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29847,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29856,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29105,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29803,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29805,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29809,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29804,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29831,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29838,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29129,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29039,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29146,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29828,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
29164,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.11658516800967271,0.07065273880054049,0.13403101711983886
99754,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99753,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99750,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99785,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99590,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99620,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99783,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99761,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99763,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99765,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99769,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99563,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99666,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99662,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99758,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99554,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99558,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99742,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99748,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99749,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99665,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99585,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99581,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99589,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99630,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99632,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99771,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99770,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99772,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99604,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99602,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99578,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99658,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99650,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99651,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99657,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
99655,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.5197640212830941,0,0.5940838356932567
31702,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.09762119521445116,0,0.10065623396481349
31703,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.09762119521445116,0,0.10065623396481349
31706,230,Albany Water Gas & Light Comm,GA,Bundled,Municipal,0.09762119521445116,0,0.10065623396481349
28002,232,City of Albemarle - (NC),NC,Bundled,Municipal,0.10912766023357393,0.08647785039941902,0.13224112191461876
27947,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27944,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27919,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27976,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27974,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27980,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27965,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27909,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
27932,240,Albemarle Electric Member Corp,NC,Bundled,Cooperative,0.1137249443207127,0.07430175063477215,0.13159721457061638
38865,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1171807645796085,0.0572077096004043,0.10844891704755506
38846,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1171807645796085,0.0572077096004043,0.10844891704755506
38835,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1171807645796085,0.0572077096004043,0.10844891704755506
38834,276,Alcorn County Elec Power Assn,MS,Bundled,Cooperative,0.1171807645796085,0.0572077096004043,0.10844891704755506
35011,289,City of Alexander City,AL,Bundled,Municipal,0.1440313649963889,0.08378237802975137,0.10387283744621059
67061,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.12280318742495361,0.09631695131869408,0.10032588454376164
67150,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.12280318742495361,0.09631695131869408,0.10032588454376164
67057,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.12280318742495361,0.09631695131869408,0.10032588454376164
67009,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.12280318742495361,0.09631695131869408,0.10032588454376164
67138,296,"Alfalfa Electric Coop, Inc",KS,Bundled,Cooperative,0.12280318742495361,0.09631695131869408,0.10032588454376164
73758,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73722,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73726,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73728,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73729,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73718,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73753,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73842,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73766,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73761,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73739,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73760,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73719,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73717,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73716,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73749,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
73771,296,"Alfalfa Electric Coop, Inc",OK,Bundled,Cooperative,0.11999939977791783,0.060195031197249435,0.10040999458497718
71301,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.04271174148460099,0.004274148520379676,0.04327740073745524
71306,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.04271174148460099,0.004274148520379676,0.04327740073745524
71307,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.04271174148460099,0.004274148520379676,0.04327740073745524
71309,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.04271174148460099,0.004274148520379676,0.04327740073745524
71315,298,City of Alexandria - (LA),LA,Bundled,Municipal,0.04271174148460099,0.004274148520379676,0.04327740073745524
49878,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49821,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49822,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49825,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49826,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49808,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49806,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49819,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49818,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49817,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49816,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49891,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49895,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49896,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49812,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49845,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49886,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49887,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49883,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49880,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49885,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49839,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49864,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49862,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49863,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49873,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49872,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
49874,305,Alger-Delta Coop Electric Assn,MI,Bundled,Cooperative,0.1479247777859399,0.14278157552083334,0.20797297576496354
52159,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52052,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52169,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52160,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52162,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52164,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52072,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52077,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52076,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52147,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52146,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52142,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
52141,329,"Allamakee-Clayton El Coop, Inc",IA,Bundled,Cooperative,0.11880827505827506,0,0.13498853113584233
